student_id,name,email,phone,department_id,pride,class_number,track,survey_round_id,first_choice_id,second_choice_id,decision_status_id,decision_scale
2026889216,고서연,student131@hanyang.ac.kr,010-8301-4937,101,L,1,인문사회계열,1,803,602,2,3
2026889216,고서연,student131@hanyang.ac.kr,010-8301-4937,101,L,1,인문사회계열,2,602,803,2,5
2026200617,조가은,student132@hanyang.ac.kr,010-4492-7950,102,L,1,자연계열,1,210,306,1,3
2026200617,조가은,student132@hanyang.ac.kr,010-4492-7950,102,L,1,자연계열,2,210,306,3,3
2026806004,류도윤,student133@hanyang.ac.kr,010-2189-6860,101,L,1,인문사회계열,1,603,602,1,4
2026806004,류도윤,student133@hanyang.ac.kr,010-2189-6860,101,L,1,인문사회계열,2,603,602,1,4
2026990731,배아인,student134@hanyang.ac.kr,010-7113-1182,102,L,1,자연계열,1,405,301,2,1
2026990731,배아인,student134@hanyang.ac.kr,010-7113-1182,102,L,1,자연계열,2,405,301,3,3
2026202972,홍선우,student135@hanyang.ac.kr,010-2639-5671,102,L,1,자연계열,1,403,209,1,5
2026202972,홍선우,student135@hanyang.ac.kr,010-2639-5671,102,L,1,자연계열,2,209,403,3,5
2026776909,조서진,student136@hanyang.ac.kr,010-2252-2235,101,L,1,인문사회계열,1,700,800,2,4
2026776909,조서진,student136@hanyang.ac.kr,010-2252-2235,101,L,1,인문사회계열,2,700,800,3,4
2026194952,손수아,student137@hanyang.ac.kr,010-3299-8310,101,L,1,인문사회계열,1,502,700,1,3
2026194952,손수아,student137@hanyang.ac.kr,010-3299-8310,101,L,1,인문사회계열,2,502,700,2,5
2026386780,서서윤,student138@hanyang.ac.kr,010-2275-9465,101,L,1,인문사회계열,1,501,800,2,3
2026386780,서서윤,student138@hanyang.ac.kr,010-2275-9465,101,L,1,인문사회계열,2,501,800,2,3
2026257538,신은채,student139@hanyang.ac.kr,010-6410-2856,102,L,1,자연계열,1,306,402,1,3
2026257538,신은채,student139@hanyang.ac.kr,010-6410-2856,102,L,1,자연계열,2,306,402,2,3
2026605065,강소율,student140@hanyang.ac.kr,010-9369-5333,100,L,1,자연계열,1,303,401,1,3
2026605065,강소율,student140@hanyang.ac.kr,010-9369-5333,100,L,1,자연계열,2,303,401,3,5
2026647403,배윤서,student141@hanyang.ac.kr,010-7246-6742,102,L,1,자연계열,1,403,406,1,3
2026647403,배윤서,student141@hanyang.ac.kr,010-7246-6742,102,L,1,자연계열,2,406,403,3,4
2026479867,신다은,student142@hanyang.ac.kr,010-6990-5514,102,L,1,자연계열,1,404,407,1,3
2026479867,신다은,student142@hanyang.ac.kr,010-6990-5514,102,L,1,자연계열,2,404,407,2,4
2026911801,윤민서,student143@hanyang.ac.kr,010-3650-2642,101,L,1,인문사회계열,1,803,601,2,4
2026911801,윤민서,student143@hanyang.ac.kr,010-3650-2642,101,L,1,인문사회계열,2,601,803,3,5
2026859687,전예준,student144@hanyang.ac.kr,010-3871-9099,102,L,1,자연계열,1,202,300,1,3
2026859687,전예준,student144@hanyang.ac.kr,010-3871-9099,102,L,1,자연계열,2,300,202,3,5
2026970071,조지유,student145@hanyang.ac.kr,010-7618-1076,102,L,1,자연계열,1,307,202,2,2
2026970071,조지유,student145@hanyang.ac.kr,010-7618-1076,102,L,1,자연계열,2,202,307,3,3
2026331087,김지민,student146@hanyang.ac.kr,010-5314-5067,102,L,1,자연계열,1,301,402,2,2
2026331087,김지민,student146@hanyang.ac.kr,010-5314-5067,102,L,1,자연계열,2,301,402,2,3
2026211871,손가연,student147@hanyang.ac.kr,010-9871-1692,102,L,1,자연계열,1,401,300,1,5
2026211871,손가연,student147@hanyang.ac.kr,010-9871-1692,102,L,1,자연계열,2,401,300,1,5
2026819678,문민준,student148@hanyang.ac.kr,010-1193-4452,102,L,1,자연계열,1,306,300,2,1
2026819678,문민준,student148@hanyang.ac.kr,010-1193-4452,102,L,1,자연계열,2,306,300,2,3
2026682316,배민준,student149@hanyang.ac.kr,010-3893-7906,102,L,1,자연계열,1,208,405,1,1
2026682316,배민준,student149@hanyang.ac.kr,010-3893-7906,102,L,1,자연계열,2,405,208,2,3
2026308622,고수아,student150@hanyang.ac.kr,010-8987-8322,100,L,1,자연계열,1,300,403,2,3
2026308622,고수아,student150@hanyang.ac.kr,010-8987-8322,100,L,1,자연계열,2,300,403,3,4
2026734792,안민서,student151@hanyang.ac.kr,010-7782-3741,101,L,1,인문사회계열,1,802,601,2,2
2026734792,안민서,student151@hanyang.ac.kr,010-7782-3741,101,L,1,인문사회계열,2,802,601,2,3
2026508783,안나윤,student152@hanyang.ac.kr,010-3795-1468,101,L,1,인문사회계열,1,502,801,1,2
2026508783,안나윤,student152@hanyang.ac.kr,010-3795-1468,101,L,1,인문사회계열,2,801,502,2,4
2026563324,백윤아,student153@hanyang.ac.kr,010-3233-6634,101,L,1,인문사회계열,1,600,800,1,1
2026563324,백윤아,student153@hanyang.ac.kr,010-3233-6634,101,L,1,인문사회계열,2,800,600,2,1
2026542750,고연우,student154@hanyang.ac.kr,010-5664-9715,101,L,1,인문사회계열,1,603,600,2,4
2026542750,고연우,student154@hanyang.ac.kr,010-5664-9715,101,L,1,인문사회계열,2,603,600,2,5
2026660957,양민준,student155@hanyang.ac.kr,010-4814-2477,101,L,1,인문사회계열,1,500,502,1,2
2026660957,양민준,student155@hanyang.ac.kr,010-4814-2477,101,L,1,인문사회계열,2,500,502,3,2
2026982417,손민서,student156@hanyang.ac.kr,010-5049-1549,102,L,1,자연계열,1,304,307,1,1
2026982417,손민서,student156@hanyang.ac.kr,010-5049-1549,102,L,1,자연계열,2,307,304,2,3
2026713099,문윤서,student157@hanyang.ac.kr,010-3539-7084,101,L,1,인문사회계열,1,500,502,1,1
2026713099,문윤서,student157@hanyang.ac.kr,010-3539-7084,101,L,1,인문사회계열,2,500,502,3,1
2026893454,오아인,student158@hanyang.ac.kr,010-3207-5107,102,L,1,자연계열,1,210,307,1,4
2026893454,오아인,student158@hanyang.ac.kr,010-3207-5107,102,L,1,자연계열,2,210,307,3,4
2026667915,김소율,student159@hanyang.ac.kr,010-6965-4912,102,L,1,자연계열,1,303,209,1,3
2026667915,김소율,student159@hanyang.ac.kr,010-6965-4912,102,L,1,자연계열,2,303,209,1,4
2026789880,전다인,student160@hanyang.ac.kr,010-2161-1214,102,L,1,자연계열,1,400,402,1,3
2026789880,전다인,student160@hanyang.ac.kr,010-2161-1214,102,L,1,자연계열,2,400,402,3,3
2026360846,최서아,student161@hanyang.ac.kr,010-6864-8515,101,L,1,인문사회계열,1,600,803,2,3
2026360846,최서아,student161@hanyang.ac.kr,010-6864-8515,101,L,1,인문사회계열,2,600,803,3,5
2026439162,장서윤,student162@hanyang.ac.kr,010-8412-8331,101,L,1,인문사회계열,1,802,603,2,1
2026439162,장서윤,student162@hanyang.ac.kr,010-8412-8331,101,L,1,인문사회계열,2,802,603,3,3
2026332665,송수아,student163@hanyang.ac.kr,010-3534-2544,102,L,1,자연계열,1,209,200,1,4
2026332665,송수아,student163@hanyang.ac.kr,010-3534-2544,102,L,1,자연계열,2,209,200,2,5
2026956835,허수빈,student164@hanyang.ac.kr,010-1187-7266,102,L,1,자연계열,1,406,210,1,1
2026956835,허수빈,student164@hanyang.ac.kr,010-1187-7266,102,L,1,자연계열,2,406,210,3,1
2026598969,신서아,student165@hanyang.ac.kr,010-3136-3209,101,L,1,인문사회계열,1,502,803,2,2
2026598969,신서아,student165@hanyang.ac.kr,010-3136-3209,101,L,1,인문사회계열,2,502,803,2,2
2026466704,백우진,student166@hanyang.ac.kr,010-4271-7124,102,L,1,자연계열,1,406,209,2,2
2026466704,백우진,student166@hanyang.ac.kr,010-4271-7124,102,L,1,자연계열,2,406,209,3,2
2026371222,김지우,student167@hanyang.ac.kr,010-9631-1712,102,L,1,자연계열,1,206,307,2,5
2026371222,김지우,student167@hanyang.ac.kr,010-9631-1712,102,L,1,자연계열,2,206,307,3,5
2026419739,오예린,student168@hanyang.ac.kr,010-5953-4869,100,L,1,자연계열,1,201,207,1,1
2026419739,오예린,student168@hanyang.ac.kr,010-5953-4869,100,L,1,자연계열,2,201,207,2,2
2026511929,홍유나,student169@hanyang.ac.kr,010-4726-7837,101,L,1,인문사회계열,1,600,502,2,2
2026511929,홍유나,student169@hanyang.ac.kr,010-4726-7837,101,L,1,인문사회계열,2,600,502,2,4
2026432918,정아인,student170@hanyang.ac.kr,010-1483-6221,100,L,1,자연계열,1,402,400,1,3
2026432918,정아인,student170@hanyang.ac.kr,010-1483-6221,100,L,1,자연계열,2,402,400,2,3
2026987240,정준우,student171@hanyang.ac.kr,010-4166-4707,101,L,1,인문사회계열,1,501,700,2,2
2026987240,정준우,student171@hanyang.ac.kr,010-4166-4707,101,L,1,인문사회계열,2,501,700,3,3
2026737460,류수빈,student172@hanyang.ac.kr,010-9784-9605,102,L,1,자연계열,1,302,301,2,2
2026737460,류수빈,student172@hanyang.ac.kr,010-9784-9605,102,L,1,자연계열,2,302,301,2,4
2026742917,권하준,student173@hanyang.ac.kr,010-9202-2854,101,L,1,인문사회계열,1,700,502,3,5
2026742917,권하준,student173@hanyang.ac.kr,010-9202-2854,101,L,1,인문사회계열,2,700,502,3,5
2026862182,이서아,student174@hanyang.ac.kr,010-3799-6491,101,L,1,인문사회계열,1,501,800,2,5
2026862182,이서아,student174@hanyang.ac.kr,010-3799-6491,101,L,1,인문사회계열,2,501,800,2,5
2026365406,황선우,student175@hanyang.ac.kr,010-4553-8794,102,L,1,자연계열,1,206,200,1,3
2026365406,황선우,student175@hanyang.ac.kr,010-4553-8794,102,L,1,자연계열,2,206,200,2,3
2026497346,정지호,student176@hanyang.ac.kr,010-5496-6393,102,L,1,자연계열,1,209,406,2,4
2026497346,정지호,student176@hanyang.ac.kr,010-5496-6393,102,L,1,자연계열,2,406,209,3,4
2026644951,임도현,student177@hanyang.ac.kr,010-1025-2936,101,L,1,인문사회계열,1,801,502,2,4
2026644951,임도현,student177@hanyang.ac.kr,010-1025-2936,101,L,1,인문사회계열,2,502,801,2,5
2026859584,한유나,student178@hanyang.ac.kr,010-8849-8774,102,L,1,자연계열,1,403,210,2,4
2026859584,한유나,student178@hanyang.ac.kr,010-8849-8774,102,L,1,자연계열,2,403,210,3,4
2026983326,손정우,student179@hanyang.ac.kr,010-6152-1518,102,L,1,자연계열,1,210,301,1,1
2026983326,손정우,student179@hanyang.ac.kr,010-6152-1518,102,L,1,자연계열,2,210,301,3,1
2026203024,이지유,student180@hanyang.ac.kr,010-7350-9558,101,L,1,인문사회계열,1,502,602,2,3
2026203024,이지유,student180@hanyang.ac.kr,010-7350-9558,101,L,1,인문사회계열,2,602,502,3,3
2026220020,송승현,student181@hanyang.ac.kr,010-5440-3319,102,L,1,자연계열,1,208,204,1,3
2026220020,송승현,student181@hanyang.ac.kr,010-5440-3319,102,L,1,자연계열,2,208,204,3,3
2026808308,전예은,student182@hanyang.ac.kr,010-8304-6826,102,L,1,자연계열,1,200,204,1,1
2026808308,전예은,student182@hanyang.ac.kr,010-8304-6826,102,L,1,자연계열,2,204,200,2,2
2026440536,허준우,student183@hanyang.ac.kr,010-5624-6711,101,L,1,인문사회계열,1,502,802,1,2
2026440536,허준우,student183@hanyang.ac.kr,010-5624-6711,101,L,1,인문사회계열,2,502,802,1,3
2026556501,박하린,student184@hanyang.ac.kr,010-8972-2873,102,L,1,자연계열,1,404,400,2,3
2026556501,박하린,student184@hanyang.ac.kr,010-8972-2873,102,L,1,자연계열,2,404,400,2,3
2026305171,신다인,student185@hanyang.ac.kr,010-6640-2462,101,L,1,인문사회계열,1,603,801,1,2
2026305171,신다인,student185@hanyang.ac.kr,010-6640-2462,101,L,1,인문사회계열,2,603,801,3,4
2026433580,황지후,student186@hanyang.ac.kr,010-4083-7301,101,L,1,인문사회계열,1,803,801,2,2
2026433580,황지후,student186@hanyang.ac.kr,010-4083-7301,101,L,1,인문사회계열,2,803,801,2,2
2026578180,안하윤,student187@hanyang.ac.kr,010-8373-7303,102,L,1,자연계열,1,402,204,3,5
2026578180,안하윤,student187@hanyang.ac.kr,010-8373-7303,102,L,1,자연계열,2,204,402,3,5
2026595401,배예은,student188@hanyang.ac.kr,010-6119-1864,102,L,1,자연계열,1,306,401,2,3
2026595401,배예은,student188@hanyang.ac.kr,010-6119-1864,102,L,1,자연계열,2,306,401,3,5
2026608307,전연우,student189@hanyang.ac.kr,010-5509-5209,101,L,1,인문사회계열,1,801,803,1,4
2026608307,전연우,student189@hanyang.ac.kr,010-5509-5209,101,L,1,인문사회계열,2,803,801,2,5
2026907789,양나윤,student190@hanyang.ac.kr,010-6653-1890,100,L,1,자연계열,1,406,304,1,4
2026907789,양나윤,student190@hanyang.ac.kr,010-6653-1890,100,L,1,자연계열,2,304,406,3,4
2026985249,배주원,student191@hanyang.ac.kr,010-5183-7408,102,L,1,자연계열,1,402,307,1,4
2026985249,배주원,student191@hanyang.ac.kr,010-5183-7408,102,L,1,자연계열,2,307,402,3,5
2026976042,전지후,student192@hanyang.ac.kr,010-7159-4027,102,L,1,자연계열,1,401,201,1,1
2026976042,전지후,student192@hanyang.ac.kr,010-7159-4027,102,L,1,자연계열,2,201,401,3,1
2026310416,신건우,student193@hanyang.ac.kr,010-2740-8234,100,L,1,인문사회계열,1,501,700,2,3
2026310416,신건우,student193@hanyang.ac.kr,010-2740-8234,100,L,1,인문사회계열,2,501,700,2,3
2026702553,허아인,student194@hanyang.ac.kr,010-2148-9849,100,L,1,자연계열,1,404,210,1,4
2026702553,허아인,student194@hanyang.ac.kr,010-2148-9849,100,L,1,자연계열,2,404,210,3,5
2026211954,조지후,student195@hanyang.ac.kr,010-1584-4163,102,L,1,자연계열,1,209,404,2,1
2026211954,조지후,student195@hanyang.ac.kr,010-1584-4163,102,L,1,자연계열,2,209,404,2,3
2026748410,임혜원,student196@hanyang.ac.kr,010-2594-8474,101,L,1,인문사회계열,1,802,500,1,1
2026748410,임혜원,student196@hanyang.ac.kr,010-2594-8474,101,L,1,인문사회계열,2,802,500,3,1
2026451801,송준우,student197@hanyang.ac.kr,010-8187-4991,102,L,1,자연계열,1,406,201,1,4
2026451801,송준우,student197@hanyang.ac.kr,010-8187-4991,102,L,1,자연계열,2,406,201,2,4
2026532046,황소율,student198@hanyang.ac.kr,010-2442-5934,102,L,1,자연계열,1,208,402,1,3
2026532046,황소율,student198@hanyang.ac.kr,010-2442-5934,102,L,1,자연계열,2,402,208,2,5
2026555786,양예준,student199@hanyang.ac.kr,010-9804-3881,102,L,1,자연계열,1,300,402,1,5
2026555786,양예준,student199@hanyang.ac.kr,010-9804-3881,102,L,1,자연계열,2,402,300,3,5
2026577092,장도현,student200@hanyang.ac.kr,010-6503-3084,100,L,1,인문사회계열,1,502,600,1,2
2026577092,장도현,student200@hanyang.ac.kr,010-6503-3084,100,L,1,인문사회계열,2,502,600,2,2
2026392731,류우진,student201@hanyang.ac.kr,010-3440-1083,102,L,1,자연계열,1,400,304,1,4
2026392731,류우진,student201@hanyang.ac.kr,010-3440-1083,102,L,1,자연계열,2,400,304,2,4
2026581592,정다인,student202@hanyang.ac.kr,010-7641-4030,101,L,1,인문사회계열,1,802,601,3,1
2026581592,정다인,student202@hanyang.ac.kr,010-7641-4030,101,L,1,인문사회계열,2,802,601,3,2
2026452001,이지호,student203@hanyang.ac.kr,010-7274-6989,102,L,1,자연계열,1,407,403,2,5
2026452001,이지호,student203@hanyang.ac.kr,010-7274-6989,102,L,1,자연계열,2,407,403,2,5
2026461996,고혜원,student204@hanyang.ac.kr,010-9730-5788,101,L,1,인문사회계열,1,601,500,1,4
2026461996,고혜원,student204@hanyang.ac.kr,010-9730-5788,101,L,1,인문사회계열,2,601,500,2,5
2026123792,신민서,student205@hanyang.ac.kr,010-1351-5776,100,L,1,자연계열,1,206,306,1,3
2026123792,신민서,student205@hanyang.ac.kr,010-1351-5776,100,L,1,자연계열,2,206,306,3,3
2026432006,이가은,student206@hanyang.ac.kr,010-6192-6633,102,L,1,자연계열,1,207,203,2,2
2026432006,이가은,student206@hanyang.ac.kr,010-6192-6633,102,L,1,자연계열,2,207,203,2,2
2026692688,이지후,student207@hanyang.ac.kr,010-2914-6047,101,L,1,인문사회계열,1,801,802,2,2
2026692688,이지후,student207@hanyang.ac.kr,010-2914-6047,101,L,1,인문사회계열,2,801,802,3,2
2026734470,허하윤,student208@hanyang.ac.kr,010-7056-7326,101,L,1,인문사회계열,1,700,600,2,3
2026734470,허하윤,student208@hanyang.ac.kr,010-7056-7326,101,L,1,인문사회계열,2,600,700,2,4
2026250616,류윤아,student209@hanyang.ac.kr,010-7156-2449,101,L,1,인문사회계열,1,801,502,1,4
2026250616,류윤아,student209@hanyang.ac.kr,010-7156-2449,101,L,1,인문사회계열,2,502,801,2,5
2026974767,황지민,student210@hanyang.ac.kr,010-5009-1466,100,L,1,자연계열,1,208,209,2,3
2026974767,황지민,student210@hanyang.ac.kr,010-5009-1466,100,L,1,자연계열,2,208,209,2,4
2026473276,손예린,student211@hanyang.ac.kr,010-4002-2548,100,L,1,인문사회계열,1,603,802,1,3
2026473276,손예린,student211@hanyang.ac.kr,010-4002-2548,100,L,1,인문사회계열,2,603,802,2,3
2026270948,송소율,student212@hanyang.ac.kr,010-9612-9717,100,L,1,인문사회계열,1,603,602,1,2
2026270948,송소율,student212@hanyang.ac.kr,010-9612-9717,100,L,1,인문사회계열,2,603,602,2,2
2026249274,손시아,student213@hanyang.ac.kr,010-2830-2273,102,L,1,자연계열,1,207,204,2,1
2026249274,손시아,student213@hanyang.ac.kr,010-2830-2273,102,L,1,자연계열,2,207,204,2,1
2026882445,손아인,student214@hanyang.ac.kr,010-4962-9272,101,L,1,인문사회계열,1,500,501,3,2
2026882445,손아인,student214@hanyang.ac.kr,010-4962-9272,101,L,1,인문사회계열,2,500,501,3,2
2026289633,최윤아,student215@hanyang.ac.kr,010-6149-3025,100,L,1,자연계열,1,403,303,2,2
2026289633,최윤아,student215@hanyang.ac.kr,010-6149-3025,100,L,1,자연계열,2,303,403,3,4
2026515623,문예은,student216@hanyang.ac.kr,010-2666-3764,102,L,1,자연계열,1,403,304,1,1
2026515623,문예은,student216@hanyang.ac.kr,010-2666-3764,102,L,1,자연계열,2,403,304,3,1
2026621429,박채원,student217@hanyang.ac.kr,010-1438-3934,101,L,1,인문사회계열,1,803,501,1,1
2026621429,박채원,student217@hanyang.ac.kr,010-1438-3934,101,L,1,인문사회계열,2,501,803,3,3
2026666785,최지우,student218@hanyang.ac.kr,010-8374-6153,101,L,1,인문사회계열,1,800,602,2,1
2026666785,최지우,student218@hanyang.ac.kr,010-8374-6153,101,L,1,인문사회계열,2,800,602,3,2
2026214695,황은서,student219@hanyang.ac.kr,010-3560-9301,101,L,1,인문사회계열,1,803,603,2,3
2026214695,황은서,student219@hanyang.ac.kr,010-3560-9301,101,L,1,인문사회계열,2,803,603,2,5
2026531939,박지민,student220@hanyang.ac.kr,010-2073-5995,100,L,1,자연계열,1,302,300,1,2
2026531939,박지민,student220@hanyang.ac.kr,010-2073-5995,100,L,1,자연계열,2,302,300,3,4
2026799806,홍가연,student221@hanyang.ac.kr,010-2234-9779,101,L,1,인문사회계열,1,800,700,1,2
2026799806,홍가연,student221@hanyang.ac.kr,010-2234-9779,101,L,1,인문사회계열,2,700,800,3,3
2026575244,허현우,student222@hanyang.ac.kr,010-9178-4489,101,L,1,인문사회계열,1,603,601,2,5
2026575244,허현우,student222@hanyang.ac.kr,010-9178-4489,101,L,1,인문사회계열,2,603,601,2,5
2026777424,조서준,student223@hanyang.ac.kr,010-5023-6087,102,L,1,자연계열,1,208,302,1,2
2026777424,조서준,student223@hanyang.ac.kr,010-5023-6087,102,L,1,자연계열,2,302,208,3,2
2026194693,양수아,student224@hanyang.ac.kr,010-2976-9551,102,L,1,자연계열,1,300,302,1,4
2026194693,양수아,student224@hanyang.ac.kr,010-2976-9551,102,L,1,자연계열,2,302,300,3,4
2026158642,황유나,student225@hanyang.ac.kr,010-5036-5550,100,L,1,인문사회계열,1,603,601,1,5
2026158642,황유나,student225@hanyang.ac.kr,010-5036-5550,100,L,1,인문사회계열,2,603,601,2,5
2026818534,서서진,student226@hanyang.ac.kr,010-5929-2478,100,L,1,인문사회계열,1,602,802,1,4
2026818534,서서진,student226@hanyang.ac.kr,010-5929-2478,100,L,1,인문사회계열,2,802,602,3,5
2026960085,전아인,student227@hanyang.ac.kr,010-9973-6353,100,L,1,인문사회계열,1,602,603,1,2
2026960085,전아인,student227@hanyang.ac.kr,010-9973-6353,100,L,1,인문사회계열,2,602,603,2,2
2026966929,서나윤,student228@hanyang.ac.kr,010-4677-1339,102,L,1,자연계열,1,205,208,1,1
2026966929,서나윤,student228@hanyang.ac.kr,010-4677-1339,102,L,1,자연계열,2,208,205,2,2
2026278386,권혜원,student229@hanyang.ac.kr,010-9096-2941,100,L,1,인문사회계열,1,502,501,3,3
2026278386,권혜원,student229@hanyang.ac.kr,010-9096-2941,100,L,1,인문사회계열,2,502,501,3,4
2026360380,허승현,student230@hanyang.ac.kr,010-7513-4476,101,L,1,인문사회계열,1,600,801,1,2
2026360380,허승현,student230@hanyang.ac.kr,010-7513-4476,101,L,1,인문사회계열,2,600,801,3,2
2026686741,권지후,student231@hanyang.ac.kr,010-2468-6198,101,L,1,인문사회계열,1,603,802,1,1
2026686741,권지후,student231@hanyang.ac.kr,010-2468-6198,101,L,1,인문사회계열,2,603,802,2,2
2026615138,권예준,student232@hanyang.ac.kr,010-4095-3435,101,L,1,인문사회계열,1,502,602,2,4
2026615138,권예준,student232@hanyang.ac.kr,010-4095-3435,101,L,1,인문사회계열,2,502,602,2,5
2026289430,류건우,student233@hanyang.ac.kr,010-1067-9618,100,L,1,인문사회계열,1,501,600,2,4
2026289430,류건우,student233@hanyang.ac.kr,010-1067-9618,100,L,1,인문사회계열,2,501,600,3,5
2026582589,김시윤,student234@hanyang.ac.kr,010-1718-8423,102,L,1,자연계열,1,210,204,2,2
2026582589,김시윤,student234@hanyang.ac.kr,010-1718-8423,102,L,1,자연계열,2,210,204,3,3
2026785836,임유나,student235@hanyang.ac.kr,010-3151-6882,101,L,1,인문사회계열,1,601,802,1,4
2026785836,임유나,student235@hanyang.ac.kr,010-3151-6882,101,L,1,인문사회계열,2,601,802,2,5
2026809298,홍지아,student236@hanyang.ac.kr,010-2375-5762,100,L,1,자연계열,1,306,210,1,1
2026809298,홍지아,student236@hanyang.ac.kr,010-2375-5762,100,L,1,자연계열,2,306,210,3,2
2026924366,류아인,student237@hanyang.ac.kr,010-8454-8371,102,L,1,자연계열,1,403,405,1,1
2026924366,류아인,student237@hanyang.ac.kr,010-8454-8371,102,L,1,자연계열,2,405,403,2,3
2026300070,홍준서,student238@hanyang.ac.kr,010-4961-8139,101,L,1,인문사회계열,1,502,501,1,5
2026300070,홍준서,student238@hanyang.ac.kr,010-4961-8139,101,L,1,인문사회계열,2,501,502,1,5
2026697091,문하윤,student239@hanyang.ac.kr,010-7810-9121,101,L,1,인문사회계열,1,801,600,2,2
2026697091,문하윤,student239@hanyang.ac.kr,010-7810-9121,101,L,1,인문사회계열,2,801,600,2,2
2026779792,문하윤,student240@hanyang.ac.kr,010-1340-3643,101,L,1,인문사회계열,1,800,501,1,3
2026779792,문하윤,student240@hanyang.ac.kr,010-1340-3643,101,L,1,인문사회계열,2,800,501,2,5
2026396177,전채원,student241@hanyang.ac.kr,010-2653-7815,101,L,1,인문사회계열,1,502,700,2,3
2026396177,전채원,student241@hanyang.ac.kr,010-2653-7815,101,L,1,인문사회계열,2,700,502,2,3
2026968167,전우진,student242@hanyang.ac.kr,010-2977-4671,101,L,1,인문사회계열,1,602,802,3,4
2026968167,전우진,student242@hanyang.ac.kr,010-2977-4671,101,L,1,인문사회계열,2,602,802,3,5
2026406313,오시윤,student243@hanyang.ac.kr,010-3257-3014,102,L,1,자연계열,1,300,206,2,3
2026406313,오시윤,student243@hanyang.ac.kr,010-3257-3014,102,L,1,자연계열,2,206,300,3,3
2026852485,손준우,student244@hanyang.ac.kr,010-8111-2007,102,L,1,자연계열,1,303,204,2,1
2026852485,손준우,student244@hanyang.ac.kr,010-8111-2007,102,L,1,자연계열,2,303,204,3,2
2026416178,정지아,student245@hanyang.ac.kr,010-9860-5651,101,L,1,인문사회계열,1,802,603,1,2
2026416178,정지아,student245@hanyang.ac.kr,010-9860-5651,101,L,1,인문사회계열,2,802,603,2,4
2026229827,김지유,student246@hanyang.ac.kr,010-6553-4868,101,L,1,인문사회계열,1,601,802,1,1
2026229827,김지유,student246@hanyang.ac.kr,010-6553-4868,101,L,1,인문사회계열,2,601,802,3,2
2026185927,오유나,student247@hanyang.ac.kr,010-9622-7598,102,L,1,자연계열,1,404,302,1,1
2026185927,오유나,student247@hanyang.ac.kr,010-9622-7598,102,L,1,자연계열,2,404,302,2,1
2026487272,류유준,student248@hanyang.ac.kr,010-1659-9565,100,L,1,인문사회계열,1,502,500,3,4
2026487272,류유준,student248@hanyang.ac.kr,010-1659-9565,100,L,1,인문사회계열,2,500,502,3,4
2026170846,한시아,student249@hanyang.ac.kr,010-7181-8786,101,L,1,인문사회계열,1,500,501,3,3
2026170846,한시아,student249@hanyang.ac.kr,010-7181-8786,101,L,1,인문사회계열,2,500,501,3,5
2026803011,류예린,student250@hanyang.ac.kr,010-6060-3028,101,L,1,인문사회계열,1,602,800,3,3
2026803011,류예린,student250@hanyang.ac.kr,010-6060-3028,101,L,1,인문사회계열,2,602,800,3,3
2026289276,최지윤,student251@hanyang.ac.kr,010-3755-5675,102,L,1,자연계열,1,200,304,1,2
2026289276,최지윤,student251@hanyang.ac.kr,010-3755-5675,102,L,1,자연계열,2,304,200,3,3
2026587402,김연우,student252@hanyang.ac.kr,010-2663-5035,101,L,1,인문사회계열,1,601,501,2,1
2026587402,김연우,student252@hanyang.ac.kr,010-2663-5035,101,L,1,인문사회계열,2,501,601,2,3
2026969659,황연우,student253@hanyang.ac.kr,010-5110-7228,101,L,1,인문사회계열,1,500,803,2,1
2026969659,황연우,student253@hanyang.ac.kr,010-5110-7228,101,L,1,인문사회계열,2,500,803,3,1
2026393033,한예린,student254@hanyang.ac.kr,010-5282-8417,102,L,1,자연계열,1,204,405,3,3
2026393033,한예린,student254@hanyang.ac.kr,010-5282-8417,102,L,1,자연계열,2,204,405,3,4
2026475354,오도현,student255@hanyang.ac.kr,010-8283-1153,102,L,1,자연계열,1,301,300,1,4
2026475354,오도현,student255@hanyang.ac.kr,010-8283-1153,102,L,1,자연계열,2,300,301,3,4
2026815531,장다은,student256@hanyang.ac.kr,010-4734-9570,102,L,1,자연계열,1,405,403,2,3
2026815531,장다은,student256@hanyang.ac.kr,010-4734-9570,102,L,1,자연계열,2,403,405,2,5
2026431603,양우진,student257@hanyang.ac.kr,010-7943-2219,102,L,1,자연계열,1,208,302,1,1
2026431603,양우진,student257@hanyang.ac.kr,010-7943-2219,102,L,1,자연계열,2,208,302,2,3
2026189689,정예준,student258@hanyang.ac.kr,010-8240-1897,102,L,1,자연계열,1,303,402,3,2
2026189689,정예준,student258@hanyang.ac.kr,010-8240-1897,102,L,1,자연계열,2,402,303,3,4
2026112885,정예린,student259@hanyang.ac.kr,010-9337-5198,101,L,1,인문사회계열,1,801,600,2,4
2026112885,정예린,student259@hanyang.ac.kr,010-9337-5198,101,L,1,인문사회계열,2,801,600,2,4
2026486746,안혜원,student260@hanyang.ac.kr,010-1894-7915,101,L,1,인문사회계열,1,801,601,3,3
2026486746,안혜원,student260@hanyang.ac.kr,010-1894-7915,101,L,1,인문사회계열,2,601,801,3,3
2026927527,윤지유,student261@hanyang.ac.kr,010-4492-4916,101,L,1,인문사회계열,1,501,502,3,5
